"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"9318","ENSG00000150337",596.118978878732,1.67238301152919,0.289859177868326,5.21423525059536,1.84577106843329e-07,4.99506594281513e-06,"FCGR1A",2209,"Fc fragment of IgG receptor Ia"
"3375","ENSG00000106823",104.113598513278,1.67237772955927,0.285462733346645,5.22277612776686,1.76260437639396e-07,4.8002978715368e-06,"ECM2",1842,"extracellular matrix protein 2"
"12438","ENSG00000168621",158.938334922268,1.6722199499938,0.332780477156562,4.36645166177072,1.2628121833124e-05,0.000177349177564678,"GDNF",2668,"glial cell derived neurotrophic factor"
"14929","ENSG00000180539",22.4750849805493,1.67187041479742,0.370285534445907,3.87344829806494,0.000107306179284006,0.00105554672326174,"C9orf139",401563,"chromosome 9 open reading frame 139"
"16216","ENSG00000186104",224.883708192319,1.67110442947179,0.276396361085751,5.38522190698435,7.23553246299156e-08,2.27862329778912e-06,"CYP2R1",120227,"cytochrome P450 family 2 subfamily R member 1"
"3827","ENSG00000110852",134.427831005165,1.66955660267853,0.320261495382871,4.58807934857146,4.47342616515006e-06,7.45731257951316e-05,"CLEC2B",9976,"C-type lectin domain family 2 member B"
"34739","ENSG00000238057",15.7580655589915,1.66941231844616,0.314958375836481,4.69523135963775,2.66305139142475e-06,4.82921440238305e-05,"ZEB2-AS1",NA,"ZEB2 antisense RNA 1"
"6022","ENSG00000128284",403.480203686523,1.66772378749924,0.194914869991416,8.03355087727866,9.46913625817328e-16,2.78615409196369e-13,"APOL3",80833,"apolipoprotein L3"
"3362","ENSG00000106714",103.644330631076,1.6675968181862,0.388328423516717,3.91968932726908,8.86631870848441e-05,0.00089927663764459,"CNTNAP3",79937,"contactin associated protein like 3"
"34081","ENSG00000237115",7.59261332598452,1.66727378594586,0.367607897680641,4.00877264680572,6.10351426474558e-05,0.000661294837955033,"AL139805.1",NA,"T-cell activation leucine repeat-rich protein (TA-LRRP) pseudogene"
"654","ENSG00000049130",652.514379402074,1.66636539461784,0.179488103072834,8.83770077534727,9.77085459140171e-19,5.33168887267542e-16,"KITLG",4254,"KIT ligand"
"1868","ENSG00000090104",87.63746627954,1.66527877481975,0.418007540315481,3.83672614051462,0.000124685381236477,0.00118984345363089,"RGS1",5996,"regulator of G protein signaling 1"
"1997","ENSG00000093072",580.072067174459,1.66422261445603,0.314059451019978,4.95491296518127,7.23626726058923e-07,1.59570061002795e-05,"ADA2",51816,"adenosine deaminase 2"
"7911","ENSG00000139874",76.9620966815537,1.6642214958752,0.410757245040527,4.5902831659195,4.42645086316511e-06,7.4091825602516e-05,"SSTR1",6751,"somatostatin receptor 1"
"37336","ENSG00000244482",184.501260867775,1.66414322846732,0.353666114169339,4.51669788022664,6.28114208282677e-06,9.87478450444196e-05,"LILRA6",79168,"leukocyte immunoglobulin like receptor A6"
"8166","ENSG00000141574",438.075711609957,1.6640806120117,0.229050431600523,7.00703649587029,2.43418788422053e-12,3.03132144320442e-10,"SECTM1",6398,"secreted and transmembrane 1"
"7942","ENSG00000140092",3471.81211236206,1.66352702205405,0.22269759753684,7.17132525046958,7.4275204159278e-13,1.0614987748706e-10,"FBLN5",10516,"fibulin 5"
"35691","ENSG00000240498",14.4500881794717,1.66331696316338,0.325056527760344,4.72080482691958,2.34913267862819e-06,4.34930104571186e-05,"CDKN2B-AS1",100048912,"CDKN2B antisense RNA 1"
"6155","ENSG00000129450",202.911088708854,1.66229897780494,0.328808570805354,4.54861435708466,5.40002964498996e-06,8.68984931396454e-05,"SIGLEC9",27180,"sialic acid binding Ig like lectin 9"
"6409","ENSG00000131055",856.611889819588,1.66139522696559,0.310462444987905,4.94388681241949,7.65801765881708e-07,1.67204120669592e-05,"COX4I2",84701,"cytochrome c oxidase subunit 4I2"
"6558","ENSG00000132122",335.369911582718,1.66122681084652,0.235080183995651,6.64475331481629,3.03725328536395e-11,2.65755234986422e-09,"SPATA6",54558,"spermatogenesis associated 6"
"22849","ENSG00000214290",61.6104267745865,1.66099762398436,0.368404101243422,4.0461756311995,5.20611790323305e-05,0.000579547516735276,"COLCA2",120376,"colorectal cancer associated 2"
"56754","ENSG00000281969",7.51487479154742,1.65979209844329,0.388843980311448,3.70168273309353,0.000214174325141248,0.00184706892130435,"AL592158.1",NA,"TEC"
"12377","ENSG00000168356",560.21128628221,1.65896437092747,0.315249522945103,4.79654095898209,1.61428960971715e-06,3.19367566030527e-05,"SCN11A",11280,"sodium voltage-gated channel alpha subunit 11"
"14186","ENSG00000176771",190.541056921282,1.65740769896262,0.330568562992737,4.79349676780427,1.63899101138759e-06,3.23189213099633e-05,"NCKAP5",344148,"NCK associated protein 5"
"7129","ENSG00000135547",116.818623270227,1.65728254768117,0.253130903222887,6.06995907185988,1.27942852276987e-09,7.45596287871251e-08,"HEY2",23493,"hes related family bHLH transcription factor with YRPW motif 2"
"9053","ENSG00000147862",1161.09922915923,1.65632845848091,0.237220709247028,6.34482049928609,2.22684934492765e-10,1.57252241270515e-08,"NFIB",4781,"nuclear factor I B"
"26887","ENSG00000226521",5.28507064382023,1.65605229682176,0.388005853928539,4.50381016810974,6.67458330607988e-06,0.000103953084681925,"AC087499.2",NA,"ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1) pseudogene"
"35428","ENSG00000239873",5.01165977831825,1.65465992853089,0.407869895081842,3.52796692897202,0.000418764471891073,0.00320366029324366,"GAPDHP27",NA,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 27"
"9254","ENSG00000149548",94.2955455367146,1.65387445898706,0.234834330888633,6.391390444821,1.64384038461134e-10,1.2062331937153e-08,"CCDC15",80071,"coiled-coil domain containing 15"
"4456","ENSG00000115525",813.641347803061,1.65306553209174,0.214874944007764,7.18578493155643,6.68221611166084e-13,9.73527523995947e-11,"ST3GAL5",8869,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"8778","ENSG00000145832",24.8600560038042,1.65174418758566,0.313257882421302,4.74309105316809,2.10481605502895e-06,3.97794328989477e-05,"SLC25A48",153328,"solute carrier family 25 member 48"
"4290","ENSG00000114378",95.5145125045316,1.6516872419444,0.280453204284277,5.59956802119291,2.14886603955342e-08,8.18423446434991e-07,"HYAL1",3373,"hyaluronidase 1"
"44783","ENSG00000258861",9.82493693222604,1.65097482460089,0.385123371572065,3.81134818018438,0.000138210930840212,0.00129157787160361,"MIR381HG",NA,"MIR381 host gene"
"2423","ENSG00000100985",671.54137831014,1.65001233064127,0.435957040950513,3.50455534781924,0.00045737048553449,0.0034506292136403,"MMP9",4318,"matrix metallopeptidase 9"
"1247","ENSG00000073910",623.986949488738,1.64888600920951,0.211841327469653,7.22885861587804,4.87070174350322e-13,7.24381798592701e-11,"FRY",10129,"FRY microtubule binding protein"
"22189","ENSG00000212993",15.0158921916209,1.64804609798383,0.399479686323166,3.52748425934406,0.000419528704743296,0.00320787146159384,"POU5F1B",5462,"POU class 5 homeobox 1B"
"6393","ENSG00000130988",57.518455567402,1.64653776052703,0.346534932065964,4.01240804832683,6.0102493009106e-05,0.00065283967433561,"RGN",9104,"regucalcin"
"6213","ENSG00000129991",82.5250555484325,1.64574465734107,0.402399165304233,4.05509641983343,5.01136269062022e-05,0.000561826735416115,"TNNI3",7137,"troponin I3, cardiac type"
"30251","ENSG00000231487",77.5842904758005,1.64460476457287,0.38135537913182,3.04969276697052,0.00229075572866862,0.0126867603963021,"AP006285.1",NA,"novel transcript"
"14366","ENSG00000177575",7490.70854040707,1.64453323069359,0.30467606556366,5.00223507535455,5.66694286001971e-07,1.29122648049799e-05,"CD163",9332,"CD163 molecule"
"9808","ENSG00000154556",1436.2181560122,1.64300925039395,0.305393353513036,5.07325029991913,3.9107754462844e-07,9.35220658915437e-06,"SORBS2",8470,"sorbin and SH3 domain containing 2"
"3429","ENSG00000107518",140.411693916537,1.64231559306039,0.316958824533525,4.5040884111047,6.66584532468433e-06,0.000103924857082819,"ATRNL1",26033,"attractin like 1"
"3853","ENSG00000111058",361.283749936354,1.64221151726759,0.309316347714811,5.14981086936598,2.60749259309553e-07,6.66816460283798e-06,"ACSS3",79611,"acyl-CoA synthetase short chain family member 3"
"39883","ENSG00000251493",16.5888615216591,1.64203301973664,0.41843913888366,3.39029980681734,0.000698162254768992,0.00485141134293286,"FOXD1",2297,"forkhead box D1"
"17125","ENSG00000196329",102.684454259188,1.64193635056034,0.348147951289453,4.11700861336293,3.83821733628465e-05,0.000453335610769677,"GIMAP5",55340,"GTPase, IMAP family member 5"
"17061","ENSG00000196139",2.39693803284046,1.64185604799822,0.433026381309663,3.25466264304286,0.0011352713414999,0.00717682663654865,"AKR1C3",8644,"aldo-keto reductase family 1 member C3"
"56281","ENSG00000280147",136.407093361318,1.64003096743803,0.316628547597632,4.95341538181753,7.29220771928414e-07,1.60332408843337e-05,"AC084026.3",NA,"TEC"
"16843","ENSG00000188716",6.52703484085751,1.63927439541778,0.443451754676869,3.14668977936644,0.00165130059893619,0.00976336358850922,"DUPD1",338599,"dual specificity phosphatase and pro isomerase domain containing 1"
"20472","ENSG00000206344",27.4413861416542,1.6387643607613,0.35739967755368,3.85526912890083,0.000115602383045115,0.00111845864601869,"HCG27",NA,"HLA complex group 27"
"46711","ENSG00000261371",12663.3882755207,1.6373113602731,0.191494320954838,8.09321112752546,5.81120099546309e-16,1.87533079866493e-13,"PECAM1",5175,"platelet and endothelial cell adhesion molecule 1"
"46548","ENSG00000261146",47.8275364880558,1.63718333202228,0.366928072738042,4.49627652328946,6.91537895321053e-06,0.000107092029485941,"AC007159.1",NA,"novel transcript"
"49762","ENSG00000267801",14.1507194527588,1.6367612764779,0.390719095567396,4.36298960565504,1.28297041423543e-05,0.000179508196140017,"AC087289.5",NA,"novel transcript, antisense to TRIM47"
"16114","ENSG00000185739",38.7576133466948,1.63644280224581,0.32056149632219,4.49090940302814,7.09197146444577e-06,0.000109431489763983,"SRL",6345,"sarcalumenin"
"9917","ENSG00000155659",4769.03742191204,1.63634402715636,0.328542983438157,4.44456569611521,8.80695939403752e-06,0.000131162476516533,"VSIG4",11326,"V-set and immunoglobulin domain containing 4"
"41611","ENSG00000253838",1.96985546958419,1.63620204947625,0.443861970482424,2.71049749211901,0.0067182356608125,0.0301792678719211,"AC007991.2",NA,"novel transcript"
"50006","ENSG00000268621",12.0715030858677,1.63577113565218,0.438071422802282,2.79506356698551,0.005188951112809,0.0246136874976488,"IGFL2-AS1",NA,"IGFL2 antisense RNA 1"
"26467","ENSG00000225931",2.32709463123263,1.63510109069304,0.433899704610966,2.83213930738237,0.00462376994127279,0.0225244330426352,"AL139246.2",NA,"novel transcript"
"6632","ENSG00000132561",4532.01219402867,1.63475678709573,0.279147400648598,5.34249034832057,9.16782542620103e-08,2.77084367261979e-06,"MATN2",4147,"matrilin 2"
"17980","ENSG00000198865",106.909324756808,1.63453546187064,0.252386360934376,5.85553286297348,4.75482983483504e-09,2.30164440327531e-07,"CCDC152",100129792,"coiled-coil domain containing 152"
"12568","ENSG00000169181",6.77479346426664,1.63413241036901,0.435794850992613,3.61024337546433,0.000305909833524252,0.00246999352266071,"GSG1L",146395,"GSG1 like"
"16211","ENSG00000186088",470.621548848639,1.63053601818244,0.250396818494421,6.06203394600243,1.34410836129298e-09,7.78752512338318e-08,"GSAP",54103,"gamma-secretase activating protein"
"155","ENSG00000006740",746.979487187943,1.63037526067465,0.16476320571832,9.52573666636641,1.63875464456801e-21,1.49037286038713e-18,"ARHGAP44",9912,"Rho GTPase activating protein 44"
"25308","ENSG00000224239",3.76680750253936,1.62920102009456,0.442363031907995,3.11649114113007,0.00183017179279756,0.0106221457832993,"AC090044.1",NA,"novel transcript"
"7379","ENSG00000136869",916.766377472097,1.62808810319557,0.326123872170579,4.54642861650094,5.45638639369846e-06,8.75710571768072e-05,"TLR4",7099,"toll like receptor 4"
"10770","ENSG00000162444",372.167713629526,1.62782997778862,0.313051431708967,4.74124225692565,2.12411759185544e-06,4.00433524916868e-05,"RBP7",116362,"retinol binding protein 7"
"51455","ENSG00000271605",442.836161574495,1.62564173032353,0.272189639138249,5.47861023141375,4.28679493679663e-08,1.47879643267977e-06,"MILR1",284021,"mast cell immunoglobulin like receptor 1"
"4224","ENSG00000113657",1502.07939142671,1.62537565518256,0.291108738534756,5.12729037531586,2.93941976264873e-07,7.38843098129093e-06,"DPYSL3",1809,"dihydropyrimidinase like 3"
"17862","ENSG00000198626",473.176384510393,1.6250638124224,0.267071514391505,5.82248343409717,5.79795483697721e-09,2.73168321141853e-07,"RYR2",6262,"ryanodine receptor 2"
"3033","ENSG00000105048",430.853824562252,1.62420398920962,0.29021887432821,5.46846832401708,4.53941167615723e-08,1.54990697639171e-06,"TNNT1",7138,"troponin T1, slow skeletal type"
"10781","ENSG00000162511",4152.27074763119,1.62284334938355,0.314196098705063,4.71335570503217,2.43670293297804e-06,4.47828098129436e-05,"LAPTM5",7805,"lysosomal protein transmembrane 5"
"8823","ENSG00000146070",1538.94562336913,1.62275534146534,0.260077912587558,5.97985749973803,2.23332905147127e-09,1.19052702473811e-07,"PLA2G7",7941,"phospholipase A2 group VII"
"7525","ENSG00000137672",679.041264514326,1.6225315417551,0.289129213353027,5.20331366675859,1.95766031219866e-07,5.24768250868625e-06,"TRPC6",7225,"transient receptor potential cation channel subfamily C member 6"
"140","ENSG00000006534",1291.74921338567,1.62220232143821,0.167579509226241,9.37201358617605,7.11617570443612e-21,5.47617090362915e-18,"ALDH3B1",221,"aldehyde dehydrogenase 3 family member B1"
"12033","ENSG00000166979",102.819020624585,1.62209402246119,0.263514682715386,5.69804673170069,1.21187836784731e-08,5.10827156963951e-07,"EVA1C",59271,"eva-1 homolog C"
"29766","ENSG00000230749",3.5594246252007,1.62117318114971,0.428849025291351,3.773795089811,0.000160782836808492,0.00146101251274485,"MEIS1-AS2",NA,"MEIS1 antisense RNA 2"
"33853","ENSG00000236776",2.39026881581694,1.62111389365377,0.44299632020163,3.04723498983056,0.00230957078361744,0.0127594180241607,"RPL21P23",NA,"ribosomal protein L21 pseudogene 23"
"9964","ENSG00000156049",265.190598941077,1.62041461437254,0.285901200808731,5.20992450018306,1.88917492258532e-07,5.09415254057777e-06,"GNA14",9630,"G protein subunit alpha 14"
"1791","ENSG00000088827",4449.06002302817,1.62000329725353,0.339600909221403,4.35150154746619,1.35208367244863e-05,0.000188038624548324,"SIGLEC1",6614,"sialic acid binding Ig like lectin 1"
"4837","ENSG00000118526",2081.11459977662,1.61820683246558,0.298794498809628,4.97798147077696,6.4250805268361e-07,1.4401009467618e-05,"TCF21",6943,"transcription factor 21"
"15883","ENSG00000184856",20.4507511776749,1.61746779780513,0.388246281710808,3.77335630738348,0.000161066002139894,0.00146260600793419,"LINC00308",NA,"long intergenic non-protein coding RNA 308"
"14839","ENSG00000180061",116.667993292856,1.61745413490266,0.36275725357705,4.09830259054543,4.16190977312056e-05,0.000484324296668841,"TMEM150B",284417,"transmembrane protein 150B"
"7994","ENSG00000140470",241.862627418263,1.61683443984463,0.318156225933745,4.58536910391835,4.53185121204326e-06,7.51436014231173e-05,"ADAMTS17",170691,"ADAM metallopeptidase with thrombospondin type 1 motif 17"
"7885","ENSG00000139656",5.20923908947592,1.61634123461535,0.372377511464769,3.82052598460326,0.000133167373678363,0.00125403803540477,"SMIM2",79024,"small integral membrane protein 2"
"6458","ENSG00000131386",28.4134817662228,1.61631825008916,0.396528325074699,3.49486440977966,0.000474302641744632,0.00355513758342655,"GALNT15",117248,"polypeptide N-acetylgalactosaminyltransferase 15"
"8338","ENSG00000143119",1515.0574935473,1.61473499132171,0.281112293802449,5.44474647573162,5.18792223773475e-08,1.73192349498215e-06,"CD53",963,"CD53 molecule"
"3955","ENSG00000111729",56.2970814232578,1.61393832980639,0.22230622637153,6.64552406988719,3.02140078903215e-11,2.65141170995417e-09,"CLEC4A",50856,"C-type lectin domain family 4 member A"
"36818","ENSG00000243284",33.5660300186106,1.61383051838864,0.346500900825002,4.41620293181159,1.00449787406324e-05,0.000146700682220857,"VSIG8",391123,"V-set and immunoglobulin domain containing 8"
"13525","ENSG00000173269",1897.60642191208,1.61230760697633,0.202720342197017,7.44193788789019,9.92188751384426e-14,1.80470113979087e-11,"MMRN2",79812,"multimerin 2"
"43496","ENSG00000256576",19.7445762809176,1.61162640477686,0.354374209555196,4.05669014019317,4.97730445983038e-05,0.000558634485596221,"LINC02361",NA,"long intergenic non-protein coding RNA 2361"
"14551","ENSG00000178568",9.79689527401074,1.61110994557873,0.365829917512859,3.45326435258643,0.000553845960749293,0.00403447208106985,"ERBB4",2066,"erb-b2 receptor tyrosine kinase 4"
"10246","ENSG00000158457",268.968475036822,1.61020673403297,0.246991081187194,5.63543277394691,1.74619254280162e-08,6.85951971133014e-07,"TSPAN33",340348,"tetraspanin 33"
"33038","ENSG00000235568",424.096459255256,1.61014873862695,0.334995407800079,4.42245018898577,9.7587852191848e-06,0.000143217927627469,"NFAM1",150372,"NFAT activating protein with ITAM motif 1"
"8202","ENSG00000141934",281.772833754376,1.60631620541201,0.387576850802983,4.03144423812129,5.54351498394537e-05,0.000610315376735761,"PLPP2",8612,"phospholipid phosphatase 2"
"5057","ENSG00000120337",55.3551801677085,1.60496652363292,0.416730809697783,2.91403225638068,0.00356793038369342,0.018217204265976,"TNFSF18",8995,"TNF superfamily member 18"
"11780","ENSG00000166035",28.2251470670801,1.60417553453665,0.34204634920419,4.14768013865864,3.35861185975777e-05,0.000405465241894812,"LIPC",3990,"lipase C, hepatic type"
"10637","ENSG00000161509",486.050061629731,1.60344750329706,0.300675896763945,4.85432830730013,1.2079547295516e-06,2.47124317268593e-05,"GRIN2C",2905,"glutamate ionotropic receptor NMDA type subunit 2C"
"13586","ENSG00000173585",3.48068579848012,1.60344520998316,0.441280521924515,3.61865221012909,0.000296141304004507,0.00240340530443031,"CCR9",10803,"C-C motif chemokine receptor 9"
"16508","ENSG00000187372",40.8071239984752,1.60315402137737,0.265201002298673,5.63824499002092,1.71791986040091e-08,6.77506055852197e-07,"PCDHB13",56123,"protocadherin beta 13"
"10995","ENSG00000163283",1305.38150333717,1.6030522500903,0.345944135856982,4.14870610278913,3.34359738791741e-05,0.000404348123399037,"ALPP",250,"alkaline phosphatase, placental"
"50959","ENSG00000270823",36.4281273621492,1.60279702363251,0.295782443957851,4.88982589070031,1.00925205511272e-06,2.11964119510447e-05,"AC007938.2",NA,"novel transcript, antisense to MEST"
"26600","ENSG00000226114",6.2337265993059,1.6019756552469,0.442424721144113,3.16064426078502,0.00157420629686974,0.00936658988533994,"NDUFB4P5",NA,"NADH:ubiquinone oxidoreductase subunit B4 pseudogene 5"
"11809","ENSG00000166159",2.24268156410104,1.59993117125581,0.438666650625885,3.14888182925868,0.00163896455837432,0.00970763850916325,"LRTM2",654429,"leucine rich repeats and transmembrane domains 2"
"2178","ENSG00000100060",433.148863917731,1.59966767720056,0.276926326595372,5.12050266898607,3.04722304182029e-07,7.60852888499458e-06,"MFNG",4242,"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"15296","ENSG00000182463",37.9377571510445,1.59922881421837,0.392428067262091,3.20872127278023,0.00133326673691939,0.00815946193075543,"TSHZ2",128553,"teashirt zinc finger homeobox 2"
"8282","ENSG00000142621",40.5184151824963,1.59904719347918,0.257187645514625,6.04401432290828,1.5032615767041e-09,8.54467546212945e-08,"FHAD1",114827,"forkhead associated phosphopeptide binding domain 1"
"16896","ENSG00000188906",115.044139531178,1.59888090749246,0.333865846130715,4.1185706232294,3.81229737359245e-05,0.000450806417558142,"LRRK2",120892,"leucine rich repeat kinase 2"
"43726","ENSG00000257135",15.0104091542352,1.598477901168,0.32247913766901,4.5168269554686,6.27731620447472e-06,9.87394202980583e-05,"ODC1-DT",NA,"ODC1 divergent transcript"
"13870","ENSG00000175147",23.6589758779041,1.59828466341996,0.269418326579094,5.35120775893135,8.73691441830419e-08,2.65397040002171e-06,"TMEM51-AS1",NA,"TMEM51 antisense RNA 1"
"51948","ENSG00000272502",7.77993395449137,1.59799268710003,0.402912737720058,3.40436257318086,0.000663186615321108,0.00464819166254486,"AC104958.2",NA,"novel transcript"
"6384","ENSG00000130940",199.727925829622,1.59754715179477,0.285030786169311,5.08687074967471,3.64019731468329e-07,8.82468512183159e-06,"CASZ1",54897,"castor zinc finger 1"
"45859","ENSG00000260188",2.59286558484356,1.59693255637367,0.439427735523446,3.21477669904264,0.00130546031057893,0.00803022644826704,"AC002464.1",NA,"novel transcript, antisense to SLC22A16"
"3166","ENSG00000105664",113.126094199721,1.59681762440707,0.363439007491253,3.41494656472309,0.000637945253034926,0.00450706519163941,"COMP",1311,"cartilage oligomeric matrix protein"
"2705","ENSG00000102780",930.102824312856,1.59676763408847,0.191898667265525,7.83339306530646,4.7487675173499e-15,1.19764714899752e-12,"DGKH",160851,"diacylglycerol kinase eta"
"49453","ENSG00000267414",114.330636314573,1.59669454104384,0.263503703243156,5.43127942138742,5.59514451016423e-08,1.84446805736459e-06,"AC120049.1",101927943,"uncharacterized LOC101927943"
"4856","ENSG00000118785",160507.328764715,1.59609045412177,0.362254741519628,3.8691482627234,0.000109216216555994,0.00107047586259912,"SPP1",6696,"secreted phosphoprotein 1"
"37506","ENSG00000245667",11.4290089507517,1.59603539572862,0.36465624154334,4.28139248906032,1.85727448653524e-05,0.00024861963376403,"AC006064.1",NA,"novel transcript"
"39228","ENSG00000250519",2.18462622336721,1.5952057492169,0.443564777661824,3.45949543753119,0.00054118844572535,0.00396343280456545,"AP002784.1",NA,"novel transcript"
"9807","ENSG00000154553",958.63559678445,1.59511205714997,0.257932767116987,5.72465546695404,1.03643858653084e-08,4.49502815880977e-07,"PDLIM3",27295,"PDZ and LIM domain 3"
"3910","ENSG00000111452",2660.03882920754,1.59499666265498,0.270545945965671,5.60599146847008,2.07066162195003e-08,7.95706742611578e-07,"ADGRD1",283383,"adhesion G protein-coupled receptor D1"
"41686","ENSG00000253931",29.058873337386,1.59419473541629,0.357807173483071,4.0690608594863,4.72030174248529e-05,0.000535395676097765,"AC105118.1",NA,"novel transcript"
"5532","ENSG00000124406",540.803497583323,1.59277975095088,0.283641976029078,4.99539724334503,5.87147809460114e-07,1.33092749679131e-05,"ATP8A1",10396,"ATPase phospholipid transporting 8A1"
"39844","ENSG00000251442",254.005242345277,1.59081099077197,0.339459095932933,4.11309679574576,3.9038659852131e-05,0.000459101982555704,"LINC01094",NA,"long intergenic non-protein coding RNA 1094"
"10937","ENSG00000163053",82.4409603467502,1.59016893148362,0.266720873902818,5.25307465825563,1.49580867007276e-07,4.18636978973844e-06,"SLC16A14",151473,"solute carrier family 16 member 14"
"12250","ENSG00000167850",63.2222158607249,1.58982662889119,0.346286927535209,4.01051954768078,6.05852839628155e-05,0.000656895065856943,"CD300C",10871,"CD300c molecule"
"49412","ENSG00000267365",36.0951478278149,1.58924237119358,0.334893595735399,4.09333260956405,4.25217077150337e-05,0.000493870546417798,"KCNJ2-AS1",NA,"KCNJ2 antisense RNA 1"
"4688","ENSG00000117154",1.51653848286309,1.58920098141161,0.434994267673612,3.42392876473886,0.000617227981166704,0.00440214975541234,"IGSF21",84966,"immunoglobin superfamily member 21"
"44934","ENSG00000259031",7.1933095340562,1.58784776604475,0.388106770746453,3.59200513114112,0.000328143387196436,0.00261503965388727,"AL845552.2",NA,"novel transcript"
"3516","ENSG00000108309",160.378556828495,1.58761819053563,0.292919389574734,5.42185411988038,5.89840100127908e-08,1.92207177904873e-06,"RUNDC3A",10900,"RUN domain containing 3A"
"7215","ENSG00000135976",108.659760416686,1.58712197808401,0.249897904419496,5.83760010996974,5.29580752262213e-09,2.51882369839834e-07,"ANKRD36",375248,"ankyrin repeat domain 36"
"25247","ENSG00000224137",4.16603342357171,1.5870378782542,0.425617856470455,3.16454024357617,0.00155328179707265,0.00925676991535831,"LINC01857",NA,"long intergenic non-protein coding RNA 1857"
"3240","ENSG00000105989",9627.44843091457,1.58703456111499,0.268230113612418,5.61347578919299,1.98302358876024e-08,7.67929083172544e-07,"WNT2",7472,"Wnt family member 2"
"27572","ENSG00000227509",3.43932604604405,1.58691889805064,0.442617418651421,3.07404895970412,0.00211174773358705,0.0118996945137842,"LINC01839",NA,"long intergenic non-protein coding RNA 1839"
"52175","ENSG00000272908",34.5184031089567,1.58590250160754,0.267421526168332,5.25162109268407,1.50766363889184e-07,4.21303548700391e-06,"AC006033.2",NA,"novel transcript"
"1931","ENSG00000091490",4280.82523061522,1.58542368586952,0.224620122720251,6.83499567907611,8.20075005613148e-12,8.85327016851144e-10,"SEL1L3",23231,"SEL1L family member 3"
"47268","ENSG00000262708",4.76848138144093,1.58500063874374,0.396027877908397,3.74461350930374,0.000180671681759117,0.00160947418015869,"AC027455.1",NA,"BCL2-associated athanogene (BAG1) pseudogene"
"6813","ENSG00000133800",12222.9491804166,1.5846998004771,0.31333922677173,4.62465599858197,3.75220601980203e-06,6.45706462536115e-05,"LYVE1",10894,"lymphatic vessel endothelial hyaluronan receptor 1"
"9010","ENSG00000147509",138.476001644926,1.58444958490561,0.305555542323555,4.6061676172734,4.10157819353506e-06,6.95853955592844e-05,"RGS20",8601,"regulator of G protein signaling 20"
"55177","ENSG00000278727",9.15795771979742,1.58434326259585,0.323307353496278,4.2129247298065,2.52085087690181e-05,0.000320168330586445,"AC000403.1",NA,"novel transcript"
"4804","ENSG00000118263",479.450122422477,1.58411092063197,0.256157737284408,5.67389113603623,1.3958985908509e-08,5.73101347587101e-07,"KLF7",8609,"Kruppel like factor 7"
"23465","ENSG00000216775",3160.5824182947,1.58386512281061,0.297538251941105,5.19173290141889,2.08345751140616e-07,5.51399707516065e-06,"AL109918.1",NA,"heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene"
"34583","ENSG00000237838",3.88702309383526,1.58368339169022,0.421962403887778,3.32636050073606,0.000879880497449206,0.0058591021720536,"AC092422.1",NA,"novel transcript"
"5880","ENSG00000126860",190.973602171801,1.58362797293989,0.343889211562012,3.99974688078108,6.3410267979176e-05,0.000682592884717013,"EVI2A",2123,"ecotropic viral integration site 2A"
"10185","ENSG00000157927",237.368640943754,1.58300771901045,0.246437711060926,5.869659288808,4.36691618081289e-09,2.13452587000906e-07,"RADIL",55698,"Rap associating with DIL domain"
"5330","ENSG00000122862",1543.93079246462,1.58225270739572,0.306412862349892,4.70782892005985,2.50369086428086e-06,4.57617358214355e-05,"SRGN",5552,"serglycin"
"12558","ENSG00000169129",1392.39697976096,1.58219418789486,0.24546842208655,5.96279097899979,2.4796553679497e-09,1.29876818329679e-07,"AFAP1L2",84632,"actin filament associated protein 1 like 2"
"13283","ENSG00000172197",275.744133058372,1.58211580120846,0.19579995377877,7.79405882129213,6.48903157142015e-15,1.60949434315258e-12,"MBOAT1",154141,"membrane bound O-acyltransferase domain containing 1"
"7975","ENSG00000140379",111.393228174452,1.58163708373688,0.263221631701591,5.41015336278173,6.29707988761356e-08,2.02994588170847e-06,"BCL2A1",597,"BCL2 related protein A1"
"46537","ENSG00000261127",10.2921000901384,1.5811937700277,0.387649699058169,3.65098471716537,0.000261236786277765,0.00217482342018538,"AC133548.2",NA,"protein phosphatase 2, regulatory subunit B'', beta (PPP2R3B) pseudogene"
"23246","ENSG00000215397",4.96367352703534,1.58077900662623,0.421093282112797,3.30547192406423,0.000948166029203939,0.00622541213486516,"SCRT2",85508,"scratch family transcriptional repressor 2"
"6360","ENSG00000130775",573.004671509421,1.57978703011262,0.245858066092892,6.08138315371455,1.19150181454855e-09,6.99791633233486e-08,"THEMIS2",9473,"thymocyte selection associated family member 2"
"37716","ENSG00000248138",3.14255458798579,1.57789330413286,0.437468933738694,3.13653611445924,0.00170956380547239,0.0100347015313588,"AC097515.1",NA,"novel transcript"
